gene,logFC,p_value,adj_p_value
218337_at,0.8101047248586077,2.134230403356489e-17,1.534098583161053e-14
218338_at,0.5076283412594602,0.011114839577246599,0.013230340293791986
218339_at,1.022883818342983,1.0994790272995614e-09,6.948379071450832e-09
218340_s_at,0.7156006754325883,4.2162967693391856e-08,1.5653405683303079e-07
218341_at,0.9044887264668313,0.0009178214210959288,0.0012718790252662052
218342_s_at,0.7253701958232597,4.847041736315683e-08,1.7700201738827e-07
218343_s_at,1.0689106261506822,1.0526717390150625e-09,6.709577906313684e-09
218344_s_at,0.2691685796898762,0.03832048376230163,0.04308250956989743
218345_at,0.7695414412338888,2.191725706948436e-06,5.11291739758568e-06
218346_s_at,0.6269586712076105,3.929466591782288e-08,1.4696257815489212e-07
218347_at,0.6704547084950718,3.009280125253563e-11,3.6443363603818013e-10
218348_s_at,0.7439724460630739,8.380119356625261e-07,2.1585273335300047e-06
218349_s_at,0.5391409711777468,7.318660767259074e-05,0.0001228394982501009
218350_s_at,0.5639515596807048,4.189084358661746e-06,9.123777418049036e-06
218351_at,0.5140117345374247,0.0003532284788262239,0.00052499344426502
218352_at,0.6183946201935058,0.0003755774896985715,0.0005549730240685192
218353_at,0.541775278032949,0.004698992028676078,0.005877498701935956
218354_at,0.6633397381075561,9.824823679729081e-05,0.00016101091862572855
218355_at,0.7260404153096065,1.5147767110022076e-05,2.9065503703833797e-05
218356_at,0.43416900835513417,3.756275162998357e-05,6.656678817965038e-05
218357_s_at,0.5710067559288277,4.833367200569162e-09,2.4339417249781385e-08
218358_at,0.43924743684714684,7.543941544027459e-07,1.96817292384456e-06
218359_at,1.1147894900013977,1.4676435275281263e-06,3.5589836460887186e-06
218360_at,0.7443539572129687,6.1066879095998336e-06,1.2820362416583107e-05
218361_at,0.5192967171912759,3.527658952681327e-08,1.3394657901103198e-07
218362_s_at,1.2411292696459544,0.0001734280846166621,0.00027187969674356843
218363_at,0.473136794916897,0.0009560997895514873,0.0013200800303969137
218364_at,0.8630787383232725,1.15749476168659e-10,1.0778293261455196e-09
218365_s_at,0.5628875703582814,0.0017068982956323963,0.002267351101137209
218366_x_at,0.5577657523290043,0.00023362443371439332,0.0003581844816607834
218367_x_at,0.9363633700971725,1.1039055097235941e-08,4.9127873922849706e-08
218368_s_at,0.4603007259853964,0.004255633568319615,0.005354202631295013
218369_s_at,0.8953072254323429,3.0959273146396344e-06,6.950785728172793e-06
218370_s_at,0.41585693355176545,0.00024354397554665632,0.00037241905072098153
218371_s_at,0.6836356291886485,6.701191174175242e-12,1.0995776357448228e-10
218372_at,0.7949018716040541,9.358955084785565e-10,6.115706632090227e-09
218373_at,0.13955604587657167,0.2633582887707711,0.27495725758698836
218374_s_at,0.672649422745291,7.647355387037606e-12,1.2197997143118037e-10
218375_at,0.7074950704846774,1.4185394083544191e-05,2.7405335214462914e-05
218376_s_at,0.1377744500808662,0.33654913707164513,0.3486436272137363
218377_s_at,0.25413139803055707,0.026713350818664612,0.030510179205141135
218378_s_at,0.9893445023078584,8.843813414989425e-11,8.658466358796545e-10
218379_at,1.0383581345885915,6.296983894927434e-07,1.6760116116897754e-06
218380_at,0.8596509096648974,2.5326183212988678e-08,1.0045271280438355e-07
218381_s_at,0.46634364802853767,0.00037269089591648354,0.0005510730745658263
218382_s_at,0.7651908688682569,0.0008227683058189916,0.0011499558526353003
218383_at,0.6870916890639762,1.1805302214368913e-06,2.9238362703432532e-06
218384_at,1.0220913993855802,1.5353621080614858e-10,1.354949459561746e-09
218385_at,0.9046120262175839,9.554674402506454e-05,0.00015692991060002308
218386_x_at,0.9615082887577522,1.4460195289425743e-13,5.989154863090592e-12
218387_s_at,0.7733562802482083,3.323966888023527e-05,5.9540156081855505e-05
218388_at,0.7752890590331463,0.00013397953685506743,0.00021445772715620052
218389_s_at,0.498640215663805,7.593823573096118e-05,0.00012710371116900833
218390_s_at,0.9135200604951725,4.498019544159953e-06,9.715914065773192e-06
218391_at,0.8291381571456338,3.9677908268647185e-15,4.629020052095629e-13
218392_x_at,0.7536267056441854,0.0018947700639415194,0.002500661059867856
218393_s_at,0.5173394267659264,4.312838217390461e-05,7.551703127307216e-05
218394_at,0.39086805591037876,0.0903510352097805,0.0979322948525897
218395_at,0.48006604893466864,0.03214481813836466,0.03643351895102643
218396_at,0.5433252751439586,0.0006479045641048805,0.000922626367711468
218397_at,0.7010345607470594,2.4335010870629717e-05,4.477023177264217e-05
218398_at,0.7259441592406546,1.2642607125324604e-05,2.4679388048498305e-05
218399_s_at,0.7763485812596791,1.312557439311885e-08,5.696686848157391e-08
218400_at,0.5542554634661521,0.00107989859421421,0.0014804589870109047
218401_s_at,0.5976017777707465,2.434796478341493e-07,7.227984531945431e-07
218402_s_at,0.7888188640769958,4.956283166801882e-06,1.0598930691539956e-05
218403_at,0.5962575272363058,7.698980820640261e-08,2.644210690911328e-07
218404_at,0.7720418618755298,0.007185391170530525,0.008765099439039343
218405_at,0.38168962295231523,0.08458885233357952,0.09190118949532679
218406_x_at,0.6758545067113744,1.1088347600407181e-07,3.6399771593970714e-07
218407_x_at,0.6138442970325162,1.9249199059649276e-05,3.6172196208986746e-05
218408_at,0.6986087926201296,5.4139309729851076e-08,1.9486128875953344e-07
218409_s_at,0.7714023657961953,1.770565037179231e-11,2.382457773156087e-10
218410_s_at,0.6344175769713365,2.0035938345717964e-05,3.747677446131397e-05
218411_s_at,0.7418689870084254,0.00011880477057609654,0.00019200222677307507
218412_s_at,0.7577775070888642,4.315347505926737e-13,1.3336877735723368e-11
218413_s_at,1.0814632053560969,5.36542890009799e-11,5.784124440294316e-10
218414_s_at,0.2325912936741581,0.14005062959107342,0.1493895729620818
218415_at,0.6519191179270605,5.2707936795815826e-11,5.714644776506327e-10
218416_s_at,0.23078068363322135,0.1532685955897607,0.1629740463603091
218417_s_at,0.9526465830363042,4.598224493157803e-14,2.5746541633023698e-12
218418_s_at,0.6514662083383875,7.360020193741407e-06,1.5172849475172521e-05
218419_s_at,0.6629953817837944,8.154689726024422e-07,2.108439992415388e-06
218420_s_at,0.39812064206472186,0.006971133427306068,0.008516791828535618
218421_at,1.0416005615477548,2.483513509671129e-06,5.7075218168318655e-06
218422_s_at,0.377765789427972,0.00023450651659540867,0.0003593637789213597
218423_x_at,0.542275327520322,0.014947891313754376,0.017557527918633114
218424_s_at,0.4499374296261216,4.600926757270571e-06,9.915130651088988e-06
218425_at,0.19069693684077293,0.4088814084485215,0.4209723432268357
218426_s_at,0.6780890369400936,2.4974154315730047e-09,1.3843260711875935e-08
218427_at,0.713201947891557,8.08597451905381e-10,5.399453707164401e-09
218428_s_at,0.49589727160091535,6.2958308002002825e-06,1.3187629039374215e-05
218429_s_at,0.5248521029837949,0.0006117067609687881,0.0008747697185642091
218430_s_at,0.8423087874190154,7.095138454912626e-08,2.464551366965207e-07
218431_at,0.9453666581430209,4.80127864215787e-11,5.296380791247714e-10
218432_at,1.0608446016994844,8.632157178573302e-05,0.00014293702787407958
218433_at,0.7143632573699534,3.4722203659450394e-08,1.3216857945738522e-07
218434_s_at,0.7643858611210348,2.0941974116810407e-05,3.9046942452086545e-05
218435_at,0.8922605705794986,0.004738204966707763,0.005923553706976496
218436_at,1.2662544230424118,6.491992932499279e-08,2.2860473848748644e-07
218437_s_at,0.45776323138133357,0.03755638277068348,0.04226183604076053
218438_s_at,0.443751926976085,0.01990693911104897,0.023057819119009473
218439_s_at,0.33700326400084357,0.020245506094192827,0.02343535648295578
218440_at,0.3578704211263988,0.021626511969350618,0.024949705731972034
218441_s_at,0.29695775788745316,0.04967124216272092,0.055192195527670795
218442_at,0.8302344682542211,1.3497710311525152e-05,2.6215416967812687e-05
218443_s_at,0.8950966662357285,7.251061750350057e-08,2.510884366480969e-07
218444_at,0.3595834138481404,0.01206877767916544,0.01430851678770117
218445_at,0.7565693448591801,0.0002461159062353719,0.0003761454553252943
218446_s_at,0.6917992489576843,0.0003578788152641026,0.0005308976526549496
218447_at,0.7032826773382634,4.958688510096336e-07,1.3547628257782817e-06
218448_at,0.6806786231907864,6.481507772875769e-12,1.073012167184181e-10
218449_at,0.7226783456270098,8.519081123795011e-07,2.18976450203627e-06
218450_at,0.5738089110527458,0.0011435679182210826,0.001561978909018045
218451_at,0.44946575554918766,0.02569858311658593,0.029416013129238416
218452_at,0.5994772801049271,1.8466550341911726e-10,1.5778357673606242e-09
218453_s_at,0.5443596720841093,1.0952639438239042e-06,2.737299961891886e-06
218454_at,0.7801815974068163,1.4035724773019586e-09,8.540635038700038e-09
218455_at,0.5964687959815649,1.3005175065657796e-07,4.187599625187421e-07
218456_at,0.5333817171256072,0.00048773715129476146,0.0007077063842092316
218457_s_at,0.6531084625166717,1.906317043562295e-10,1.6200786682570032e-09
218458_at,0.7753421631537325,1.3566462376859048e-14,1.1237973276711903e-12
218459_at,0.5195874906965674,2.9507364130479093e-06,6.657681196025371e-06
218460_at,0.6106281411426107,7.040804855985151e-12,1.1460208517598037e-10
218461_at,0.4798298260061742,0.021294420417103894,0.024586951145361215
218462_at,0.8900705039608852,5.741741018344353e-13,1.6702769596836448e-11
218463_s_at,0.7818043278801472,1.042065816610653e-12,2.647702690026817e-11
218464_s_at,0.8960019067292038,2.446292271172031e-07,7.255616152285892e-07
218465_at,0.8545599990425892,5.3474459692115424e-09,2.6479364118209068e-08
218466_at,0.48153368592233203,3.7153829057812e-05,6.589452187959446e-05
218467_at,0.6656685671040883,8.145360026655997e-13,2.1894216824363764e-11
218468_s_at,0.5382490466169774,0.020366159981205546,0.023562780003177734
218469_at,0.905980633275318,2.7621889705325724e-11,3.40054457626394e-10
218470_at,0.2724414966542694,0.12101485418871313,0.12970996012985134
218471_s_at,0.8511521892528275,1.6892405372065004e-09,1.000301538415425e-08
218472_s_at,0.6835493134673243,4.900877776067023e-05,8.50648539368293e-05
218473_s_at,0.5251073836525819,3.85986823428194e-10,2.879459118329577e-09
218474_s_at,0.21094145976042888,0.2355432745588401,0.24674960213410907
218475_at,0.49821081612519436,0.00803484069911487,0.009739982335892539
218476_at,0.8656579515860905,4.5236838189087894e-07,1.2492408791268379e-06
218477_at,0.690488307209387,0.025917291057667657,0.029654171842773216
218478_s_at,0.47081275911676634,4.966300522087126e-06,1.061831457816805e-05
218479_s_at,0.8482233701318052,2.0371002950524897e-07,6.20118932713861e-07
218480_at,0.5234111939020814,9.562513609433715e-06,1.9236389885258776e-05
218481_at,0.7921858700445021,2.188168034150392e-09,1.2370309973822315e-08
218482_at,0.4271199183992582,0.050522905864825156,0.05609376738345286
218483_s_at,0.7204097654375623,4.430707644414501e-12,8.01375474354613e-11
218484_at,1.1881529814531193,9.877403754515462e-08,3.284557347587943e-07
218485_s_at,0.4500231270633819,0.009694016624833391,0.011626663030903841
218486_at,0.6909177443386376,3.6979424891790248e-09,1.935210250971729e-08
218487_at,0.35732161772131477,0.058569768071134974,0.0645774439351361
218488_at,1.080055438603086,5.208277236229053e-07,1.4147158343141476e-06
218489_s_at,0.4469790195721526,0.0009681881886744354,0.001336108094892701
218490_s_at,0.7456287102911858,1.033482799381633e-05,2.062245654036082e-05
218491_s_at,0.5420883687333777,9.569522302020572e-06,1.9247013760801913e-05
218492_s_at,0.9199168558417199,2.743766731959246e-13,9.640391516433907e-12
218493_at,0.8707129158393716,0.00032117894134134383,0.00048106677084823316
218494_s_at,0.02685078856487877,0.8701637647549955,0.8750726225307142
218495_at,1.0401684700314302,1.0088731667371119e-08,4.5581347879973765e-08
218496_at,-0.24435327289799424,0.2860211426424337,0.2976142480271469
218497_s_at,0.9622422212866653,9.006904233065566e-09,4.146711715400826e-08
218498_s_at,0.6546146090873286,7.525152974773995e-05,0.00012604899927601965
218499_at,0.6323694743264472,7.652246830829966e-05,0.00012800466641497196
218500_at,0.5980228286331872,0.00027513686716790827,0.00041695285712068145
218501_at,0.635749410447886,0.00019858195156214562,0.00030825507674394226
218502_s_at,0.5830871603858352,0.00029871010750017466,0.0004498011437644541
218503_at,0.7052804113062976,6.291495981224655e-10,4.368756776242723e-09
218504_at,0.8930664560175448,2.2582863781663314e-06,5.248372482757651e-06
218505_at,0.5810480447464794,0.0001827689171358232,0.0002854987578364913
218506_x_at,0.2420640223625803,0.14637750493227414,0.15586228042270103
218507_at,0.6985938960367299,2.0455547461758105e-09,1.170847583073095e-08
218508_at,0.553806421812542,0.0002228285821440876,0.00034288153303713506
218509_at,0.415380524651761,0.0030434398031784875,0.0038993197524279113
218510_x_at,0.8332397142950949,7.700553319919719e-09,3.617782619181343e-08
218511_s_at,0.7710262499741276,8.740513061816168e-12,1.351595090606868e-10
218512_at,0.7568486555146734,1.0094741467341476e-08,4.559925483818571e-08
218513_at,0.6451226037748707,8.824568213910674e-05,0.00014583050542166386
218514_at,0.5286127398611029,3.662889854260163e-10,2.7602358681934123e-09
218515_at,0.8755229036659458,1.3068306111106384e-13,5.578564465015011e-12
218516_s_at,1.199232956354793,1.1561979116999838e-08,5.106750855581911e-08
218517_at,0.5600943670823693,9.995964328645017e-05,0.00016363508164501684
218518_at,0.4170554328388594,0.0022581406520982795,0.0029486169440788726
218519_at,0.40940439384668803,0.049017580075992224,0.05450570723594737
218520_at,0.7293057553891398,8.465618212750458e-13,2.2457067932704576e-11
218521_s_at,0.9499271591489862,1.0607817545562848e-09,6.749685847166674e-09
218522_s_at,1.2847640806310574,5.014476492202768e-07,1.3679919157168741e-06
218523_at,0.5159026621724818,1.1575038618496379e-07,3.7785904707875014e-07
218524_at,0.912249203075195,3.387314043459025e-06,7.533637970895045e-06
218525_s_at,0.6240059091217036,3.3577294699665905e-06,7.476047739734766e-06
218526_s_at,0.9944962383793792,1.1608024542488721e-05,2.2856249036275176e-05
218527_at,0.7307604213958321,2.3376199658196017e-12,4.8141576431014956e-11
218528_s_at,0.5605901761605718,4.901873281625241e-07,1.3410490157698617e-06
218529_at,0.24639710438376383,0.06053082572054579,0.06665390341623453
218530_at,0.8410372639301631,1.0780013911694639e-08,4.821578683145155e-08
218531_at,0.8159123154303973,2.1535060164583056e-05,4.007564269645935e-05
218532_s_at,0.3581073790841227,0.04122673439590961,0.04617518585293058
218533_s_at,1.1244428184790758,0.0002573536286476674,0.0003919761385615839
218534_s_at,0.5878948218259819,2.5101415498240766e-07,7.426113137908908e-07
218535_s_at,0.49591101597920506,0.00011158741027524026,0.00018123194337924043
218536_at,0.7599299417771732,5.961389737447934e-08,2.1199752237400624e-07
218537_at,0.6372729199301039,6.602224036553767e-12,1.0889515781386202e-10
218538_s_at,0.6227407027393639,0.006351868381148118,0.007799563737098336
218539_at,0.6028415878726907,9.31842718846303e-08,3.1233831684795683e-07
218540_at,0.6192216049516155,0.00016413037817534758,0.0002585224582513091
218541_s_at,0.3499492309650094,0.2971862377068584,0.30887131225848535
218542_at,0.4676548425772493,0.039495375892208105,0.04433182858180905
218543_s_at,0.6639518863213869,1.806409201533248e-08,7.48997126417604e-08
218544_s_at,0.8181740342926407,5.26397762009443e-12,9.185373007718416e-11
218545_at,0.6951479713511404,1.5716843464363614e-05,3.0069410398936585e-05
218546_at,0.5498870994896405,0.03659262804664357,0.041225215165749465
218547_at,0.829261178578621,2.320983332754035e-05,4.291989344710221e-05
218548_x_at,0.8797817064033184,0.0002887755103825307,0.000435990561545764
218549_s_at,0.8328763226911473,9.605332903934198e-09,4.3770068118275203e-08
218550_s_at,0.5038134413943478,9.762112999544401e-05,0.00016003028321109975
218551_at,0.46908658835095274,0.005251991331866899,0.006520147242074216
218552_at,0.8648539974670122,4.290280964504671e-05,7.519296109175522e-05
218553_s_at,0.7970927643287844,5.477130469734537e-05,9.411389439936358e-05
218554_s_at,0.5714917841192833,1.7321415125951374e-08,7.21984835861531e-08
218555_at,0.781558442117074,4.938453638448982e-05,8.561036442007055e-05
218556_at,0.570371160400235,9.91112895737294e-07,2.5042486286102867e-06
218557_at,0.7824936877897173,7.75888550397723e-07,2.0190499320930118e-06
218558_s_at,0.8490380982466075,2.6995196712105047e-12,5.385263816793525e-11
218559_s_at,0.5097913075418656,0.031680871401076165,0.035938749550994256
218560_s_at,0.4777416108581214,0.004700774474422415,0.0058790681716088386
218561_s_at,0.5470167215504347,0.0069293658960706325,0.00846901383622981
218562_s_at,0.625152568341079,0.0006281695515413568,0.0008965860951188863
218563_at,0.5764669577260992,0.005199383358083208,0.006459514906789035
218564_at,0.7876784769933831,3.873712071940798e-05,6.84248324209725e-05
218565_at,0.7682338007388294,2.599346334323678e-05,4.7546572293329935e-05
218566_s_at,0.861765079272768,6.899852911351782e-07,1.8173690593812265e-06
218567_x_at,0.15930748795741678,0.32729704577713903,0.3393114390551777
218568_at,0.20474154436804604,0.10690829941229231,0.11513400202040064
218569_s_at,0.4134625123798257,0.0022063341297643424,0.002884688342048867
218570_at,1.0949008162289395,7.289080458418595e-05,0.00012240755132635582
218571_s_at,0.33971913310726265,0.0945252609802805,0.1022677408440275
218572_at,0.9258642182055059,7.893451797098812e-07,2.0488035689546044e-06
218573_at,0.6557253225351651,0.0002239512734783814,0.000344372798766046
218574_s_at,0.5504065633301352,2.112058769438532e-06,4.951394588048271e-06
218575_at,0.5742839918801792,0.0009323804558655487,0.0012904180564873855
218576_s_at,0.4536818897242352,0.021686148902060557,0.025014621388581394
218577_at,0.6180461937191861,3.792184668188399e-05,6.714441872168622e-05
218578_at,0.5247698121281372,7.650116785031328e-07,1.9944723566263375e-06
218579_s_at,1.0017296463669512,1.4030631086566745e-10,1.2621903613321226e-09
218580_x_at,0.865551079721337,1.0257951232045818e-08,4.6224050010854794e-08
218581_at,0.6483108442132313,6.891060657202951e-13,1.922675958215085e-11
218582_at,0.7482149630281025,1.96738075990839e-14,1.4326518128444006e-12
218583_s_at,0.6669440062563012,7.160084714201061e-10,4.877657220621896e-09
218584_at,0.6200181881466929,0.0010477521392737105,0.0014390446819179052
218585_s_at,0.766992996667156,5.14091278430427e-05,8.878164734763391e-05
218586_at,0.37464953928255795,0.018779682228923983,0.021798596609215664
218587_s_at,0.4916443050277781,1.6223000736470818e-05,3.095804790706339e-05
218588_s_at,0.733063914225335,5.773115212819729e-10,4.061961676263404e-09
218589_at,0.36107907063005484,0.00015753980771377696,0.00024893345165835287
218590_at,0.2567646752132351,0.09220458406373616,0.09984909105759988
218591_s_at,0.8708933411996158,8.77911435248117e-06,1.780189326748002e-05
218592_s_at,0.5896556253188372,2.4823947106016525e-09,1.3777136073807379e-08
218593_at,0.21828855637542155,0.2605920296099778,0.2721456716407712
218594_at,0.8338345535660014,5.5822585114228576e-11,5.968784376681168e-10
218595_s_at,0.7159929683146142,4.104270585464275e-07,1.1457712535191737e-06
218596_at,0.6812247430085545,1.3944519192648467e-05,2.7010233064132982e-05
218597_s_at,0.7014591233048453,0.0007074368938489008,0.0010003691017664079
218598_at,1.0063551092592888,1.511134476499114e-05,2.9006970262437563e-05
218599_at,0.7380453087843932,2.039331495768899e-06,4.799073156639389e-06
218600_at,0.6674461309666135,6.250536111981255e-05,0.00010620829247263792
218601_at,0.5154700128762846,0.02026980904297428,0.023461051054674626
218602_s_at,0.7949983312940381,8.385823164844164e-05,0.0001392201591284626
218603_at,0.6629269362270733,1.7175655963288059e-10,1.4863112304075642e-09
218604_at,0.4632790578873589,0.0038191260238845644,0.004833394967355015
218605_at,0.7817350781563182,9.943853211018794e-09,4.5027206076230804e-08
218606_at,0.5723803222024806,1.108456956585612e-09,6.998925703583663e-09
218607_s_at,0.5292255390862817,3.136525841213608e-07,9.021712316995332e-07
218608_at,0.6434370312365374,0.00023920348924134663,0.00036613349022976557
218609_s_at,0.4362962390426217,4.339677133493271e-05,7.59273127870843e-05
218610_s_at,0.9571863303018295,9.91138910475424e-05,0.00016233405617143603
218611_at,0.5847105000122852,9.470385437069469e-05,0.00015563728792257464
218612_s_at,0.7687531037985478,7.956005425087616e-06,1.6270527614466533e-05
218613_at,0.368238554426755,0.08025901887338056,0.08741869770043695
218614_at,0.6719515218109322,4.431729841548408e-09,2.258742819286898e-08
218615_s_at,0.6136759185669831,0.00013142110949982677,0.00021071064778994389
218616_at,0.6375125236814139,0.0009448339139513167,0.0013058759796577143
218617_at,0.6159709024771196,1.4992419457697136e-08,6.390786945896184e-08
218618_s_at,0.8719966750079635,2.3630797169474935e-09,1.3212435301447544e-08
218619_s_at,0.6786381705609585,4.953335711731145e-12,8.773861658545716e-11
218620_s_at,0.696214173467137,1.2279169385183865e-05,2.4041536895707938e-05
218621_at,0.5922914556345162,0.00010742251499817363,0.0001749394066874445
218622_at,0.45144870849364516,0.004208571293426034,0.005298581509204605
218623_at,0.755155087496636,8.629616636087919e-09,3.9969600395333006e-08
218624_s_at,0.9346733012923822,1.0792069703933279e-06,2.7017154163885547e-06
218625_at,0.48464985870859856,0.029017023292640505,0.03303394269139797
218626_at,0.7515384777573413,6.148623288714821e-07,1.6404426813030694e-06
218627_at,0.9879581059287919,3.677319300848543e-08,1.3890779111850835e-07
218628_at,0.576034887987884,6.876247533875534e-10,4.707324847844809e-09
218629_at,0.2185640383425671,0.2233209772622491,0.2342872568895808
218630_at,0.7656975530955812,1.5321892079236647e-05,2.937179294576998e-05
218631_at,0.747383774180534,6.357124463347652e-12,1.0618875893311523e-10
218632_at,0.318100099803873,0.03914661831674929,0.043958077804481174
218633_x_at,0.4972888036087273,1.937610642856357e-06,4.581956696887212e-06
218634_at,0.9503961983079137,2.6141888115662606e-09,1.4404542356115476e-08
218636_s_at,0.41595323932505224,4.5646425730158324e-05,7.961951503288594e-05
218637_at,0.4997040488250146,0.00395537514172493,0.004997597203620811
218638_s_at,0.3660641685728443,0.04182936739891313,0.04681955966194401
218639_s_at,0.1794986909138867,0.12901987738837833,0.13800642894802392
218640_s_at,0.9737656276973112,8.578642011499905e-07,2.203295066185482e-06
218641_at,0.6098847781925034,2.6656256631486564e-06,6.075914141974377e-06
218642_s_at,0.36651035223393613,0.046360169065006625,0.05165734809858699
218643_s_at,0.5013950728237173,0.0009125797235251485,0.0012654022389116915
218644_at,0.5088063253924116,7.71468201422446e-06,1.581765359983103e-05
218645_at,0.8016611245134184,3.102196115013578e-09,1.6636879911154648e-08
218646_at,0.7713843316236968,1.5047768597705287e-06,3.6399199702851383e-06
218647_s_at,0.6551158584778936,1.4979228138952656e-07,4.731143027927456e-07
218648_at,0.6075670290716317,1.5303483557082311e-12,3.4903533685001546e-11
218649_x_at,0.7944359800517553,5.832215594685597e-10,4.097076295598334e-09
218650_at,0.47118531715927503,0.02298308099152805,0.026439442113279272
218651_s_at,0.5941442749206232,2.6386627912437215e-06,6.019381959181394e-06
218652_s_at,0.6383111757384192,1.5400656343109807e-05,2.9515165158124696e-05
218653_at,0.5332768421916034,0.0006712596402519243,0.0009529004627466159
218654_s_at,0.8817118652597102,2.1795800903464126e-06,5.088274819611222e-06
218655_s_at,0.8474351593489491,8.303895291362928e-14,4.0433341760016716e-12
218656_s_at,0.32074286440422206,0.07152686209064792,0.07823645532917277
218657_at,0.4575081089095496,2.6137304919979207e-06,5.970451722520724e-06
218658_s_at,0.770871584735703,6.199777103183165e-07,1.6531007920333907e-06
218659_at,0.3719175443973306,3.0432009378049863e-05,5.4897024593929906e-05
218660_at,0.5371538783116474,2.208909332299262e-05,4.102444295017874e-05
218661_at,1.0836842602431247,2.330438326450327e-06,5.3946766287443e-06
218662_s_at,0.5900911304586689,2.26023941813973e-06,5.25236364108954e-06
218663_at,0.39043965484567256,0.017251319306284808,0.02011465376494921
218664_at,0.6810487052304754,8.766757785158818e-05,0.00014498268051558108
218665_at,0.6337734979938627,4.1419607503602933e-07,1.1547017565404531e-06
218666_s_at,0.5932514900124648,1.629984637400267e-05,3.108148276417687e-05
218667_at,0.6770307506061837,1.5290964979014214e-09,9.208880341280372e-09
218668_s_at,1.009392495247667,0.00014170136891913346,0.00022566692421562684
218669_at,1.01518877001023,0.00020982151182489278,0.00032431151117198737
218670_at,0.8339023600169346,1.1228511102205512e-07,3.6759720390821885e-07
218671_s_at,0.5736075121040045,6.763313469489796e-06,1.4045378754952574e-05
218672_at,0.7232633072463033,1.5450988473786865e-12,3.5096266683118524e-11
218673_s_at,0.8142617627999957,5.155956225439704e-06,1.099322290416926e-05
218674_at,0.6132580650421291,0.0034264766415127673,0.004358747445500313
218675_at,0.5182008419028854,0.00032444521654327986,0.00048559999732898337
218676_s_at,0.6339097216922527,2.1252509739006502e-11,2.746923866092122e-10
218677_at,0.5432218078100348,0.010132920940353965,0.01211980017788016
218678_at,0.5901502435633246,3.553881089262652e-06,7.865626967822772e-06
218679_s_at,0.7900103418792543,1.2032903249463171e-05,2.3604998953058175e-05
218680_x_at,0.7851659116895586,5.357300909882118e-07,1.4510360541497902e-06
218681_s_at,1.5593427576849885,2.2110340517158183e-07,6.658424944937938e-07
218682_s_at,0.7773111722842074,5.698682655305349e-13,1.6620909111016897e-11
218683_at,0.4969617742325667,0.00528384448052223,0.006557134470899803
218684_at,0.44564455699608274,0.008459851902550322,0.01022958975171092
218685_s_at,1.0915491704267906,9.945007084699074e-07,2.511384778653099e-06
218686_s_at,0.7234016007291055,1.072028378460055e-05,2.1309552504215348e-05
218687_s_at,0.4166360084881422,0.000882457054572783,0.0012272993725530722
218688_at,0.8899875437275133,9.003972750918353e-07,2.3019220377319145e-06
218689_at,0.5692792848355843,2.619808375312433e-07,7.715726939874033e-07
218690_at,0.5234370243737159,0.0016922804751662451,0.00224873789898798
218691_s_at,0.9806201985980056,1.1908877155263667e-06,2.9445795567103897e-06
218692_at,0.7173317699756545,1.4327945255318972e-08,6.150445080413651e-08
218693_at,0.8477497849770046,7.622443910444893e-08,2.622775133669604e-07
218694_at,0.48408125805072366,2.274253231213748e-05,4.2122171682433665e-05
218695_at,0.722215654460217,8.133422524667536e-08,2.776302912334049e-07
218696_at,0.3670647125621098,0.052126422735506016,0.05777334383562699
218697_at,0.6570606944675124,1.5536773964835844e-08,6.586870895327951e-08
218698_at,0.632105710916786,1.7194122997597422e-06,4.1069422527115805e-06
218699_at,0.6719261688709199,4.6602078172722665e-08,1.7102011000045767e-07
218700_s_at,0.7891018577424553,1.7780937467411953e-08,7.385137550537568e-08
218701_at,0.6999901792585028,9.504528510761808e-10,6.195770467004712e-09
218702_at,0.5082732688340368,1.7138663638838274e-05,3.2538199017145204e-05
218703_at,0.8235395105247907,4.6195420708551635e-11,5.13658961900527e-10
218704_at,0.560206055248754,9.249641180158684e-06,1.8665932592273566e-05
218705_s_at,0.2868046306561478,0.1633481270769322,0.17329491123858692
218706_s_at,0.48095749765660933,0.0016639223827452474,0.002213034645739068
218707_at,0.5850175656661847,3.2864000402777664e-06,7.328948368445704e-06
218708_at,0.6710176532323509,8.106158663407785e-08,2.768268712593344e-07
218709_s_at,0.6201087469708639,3.712022743279198e-11,4.2965534526537085e-10
218710_at,0.5047227963960594,3.2878528397996297e-07,9.418077494440821e-07
218711_s_at,0.8665925791706233,2.2250345894389383e-06,5.1835280456317676e-06
218712_at,0.019388184083945603,0.942032310206303,0.9438961269988331
218713_at,0.6258278341792085,2.1435243412506338e-09,1.2160823894990919e-08
218714_at,0.7478665333571852,1.9687765120683637e-07,6.016423291919878e-07
218715_at,0.6343937306904532,0.00665719399105138,0.008152017019431659
218716_x_at,0.6129353757622571,2.583688831897378e-08,1.0225992582800938e-07
218717_s_at,0.43652381412553787,5.6640952394503004e-05,9.706454988900334e-05
218718_at,0.7891968666413085,8.714095817367216e-11,8.546487548344792e-10
218719_s_at,0.6402460933139782,0.00011384913076352986,0.00018458237636814143
218720_x_at,0.9325962323416226,1.7339908653999365e-08,7.224853861949661e-08
218721_s_at,0.8896647391876176,2.5742361599996954e-13,9.192327897232241e-12
218722_s_at,0.6605516926951456,7.778049054015686e-09,3.651333971625287e-08
218723_s_at,0.5136540744539833,0.03196793240949982,0.0362440947329238
